Date,Open,High,Low,Close,Adj Close,Volume,lrets,MACD,stochastics,ATR
1950-03-16,17.49,17.49,17.49,17.49,17.49,2060000,0.002289583075485759,0.014670813267557023,100.0,0.03999899999999812
1950-03-17,17.450001,17.450001,17.450001,17.450001,17.450001,1600000,-0.0022895830754858515,0.022334793136544524,90.47642857142898,0.03999899999999812
1950-03-20,17.440001000000002,17.440001000000002,17.440001000000002,17.440001000000002,17.440001000000002,1430000,-0.0005732301347432377,0.02586125233661723,88.09547619047706,0.00999999999999801
1950-03-21,17.450001,17.450001,17.450001,17.450001,17.450001,1400000,0.0005732301347431682,0.027740426097022708,90.47642857142898,0.00999999999999801
1950-03-22,17.549999,17.549999,17.549999,17.549999,17.549999,2010000,0.0057141869767913965,0.03472549477241376,100.0,0.09999799999999937
1950-03-23,17.559998999999998,17.559998999999998,17.559998999999998,17.559998999999998,17.559998999999998,2020000,0.0005696383275443588,0.038689482252461306,100.0,0.00999999999999801
1950-03-24,17.559998999999998,17.559998999999998,17.559998999999998,17.559998999999998,17.559998999999998,1570000,0.0,0.039646643260645514,100.0,0.0
1950-03-27,17.459999,17.459999,17.459999,17.459999,17.459999,1930000,-0.005711038121674716,0.03132137470884025,79.59179508529643,0.09999999999999787
1950-03-28,17.530001000000002,17.530001000000002,17.530001000000002,17.530001000000002,17.530001000000002,1780000,0.00400126284052125,0.02873841347632647,93.877946689688,0.07000200000000234
1950-03-29,17.440001000000002,17.440001000000002,17.440001000000002,17.440001000000002,17.440001000000002,2090000,-0.005147280157925653,0.01889538944407866,74.46845631586537,0.08999999999999986
1950-03-30,17.299999,17.299999,17.299999,17.299999,17.299999,2370000,-0.008060032120018188,0.0006692580453812741,40.90882231282856,0.14000200000000262
1950-03-31,17.290001,17.290001,17.290001,17.290001,17.290001,1880000,-0.0005780861681659506,-0.013646004181528379,12.903590011580835,0.009997999999999507
1950-04-03,17.530001000000002,17.530001000000002,17.530001000000002,17.530001000000002,17.530001000000002,1570000,0.013785398446109817,-0.006939432277384458,88.88954732998178,0.240000000000002
1950-04-04,17.549999,17.549999,17.549999,17.549999,17.549999,2010000,0.001140136953609052,-0.0012774657577036413,96.29626886125153,0.019997999999997518
1950-04-05,17.629998999999998,17.629998999999998,17.629998999999998,17.629998999999998,17.629998999999998,1430000,0.004548046756463491,0.007745540769017137,100.0,0.0799999999999983
1950-04-06,17.780001000000002,17.780001000000002,17.780001000000002,17.780001000000002,17.780001000000002,2000000,0.00847234664044697,0.02383548002710982,100.0,0.1500020000000042
1950-04-10,17.85,17.85,17.85,17.85,17.85,2070000,0.003929221896921374,0.03866486752132357,100.0,0.06999899999999926
1950-04-11,17.75,17.75,17.75,17.75,17.75,2010000,-0.005617992304223373,0.03995736624858476,82.14282525504488,0.10000000000000142
1950-04-12,17.940001000000002,17.940001000000002,17.940001000000002,17.940001000000002,17.940001000000002,2010000,0.010647396450583983,0.05232360467102838,100.0,0.1900010000000023
1950-04-13,17.98,17.98,17.98,17.98,17.98,2410000,0.002227116671465486,0.061333089911443706,100.0,0.03999899999999812
1950-04-14,17.959999,17.959999,17.959999,17.959999,17.959999,2750000,-0.0011130218487095727,0.06333205998695066,97.10130014681172,0.0200010000000006
1950-04-17,17.879998999999998,17.879998999999998,17.879998999999998,17.879998999999998,17.879998999999998,2520000,-0.004464293377809898,0.055962971003018516,85.50708044504377,0.08000000000000185
1950-04-18,18.030001000000002,18.030001000000002,18.030001000000002,18.030001000000002,18.030001000000002,3320000,0.00835437886138681,0.05860561516975116,100.0,0.1500020000000042
1950-04-19,18.049999,18.049999,18.049999,18.049999,18.049999,2950000,0.0011085366988847834,0.0588600409064864,100.0,0.019997999999997518
1950-04-20,17.93,17.93,17.93,17.93,17.93,2590000,-0.0066703417601848645,0.04733924990765098,84.21061634372721,0.11999899999999997
1950-04-21,17.959999,17.959999,17.959999,17.959999,17.959999,2710000,0.0016717195777231422,0.03856277593814006,82.69224112400427,0.02999900000000011
1950-04-24,17.83,17.83,17.83,17.83,17.83,2310000,-0.007264575319715767,0.020504613896214913,56.00019999999972,0.12999900000000153
1950-04-25,17.83,17.83,17.83,17.83,17.83,1830000,0.0,0.00576108426339067,47.619285714285596,0.0
1950-04-26,17.76,17.76,17.76,17.76,17.76,1880000,-0.00393369431102486,-0.01119436887691358,3.333344444482006,0.06999999999999673
1950-04-27,17.860001,17.860001,17.860001,17.860001,17.860001,2070000,0.0056148938753688244,-0.01697962135222139,36.66712222374094,0.1000009999999989
1950-04-28,17.959999,17.959999,17.959999,17.959999,17.959999,2190000,0.005583375755371824,-0.0146838837829589,69.99989999966668,0.09999799999999937
1950-05-01,18.219998999999998,18.219998999999998,18.219998999999998,18.219998999999998,18.219998999999998,2390000,0.014372829752303811,0.004718752088594791,100.0,0.259999999999998
1950-05-02,18.110001,18.110001,18.110001,18.110001,18.110001,2250000,-0.006055509833636489,0.009046593109928808,76.08733932030324,0.10999799999999738
1950-05-03,18.27,18.27,18.27,18.27,18.27,2120000,0.008796043276483374,0.021947080922028656,100.0,0.15999899999999911
1950-05-04,18.120001000000002,18.120001000000002,18.120001000000002,18.120001000000002,18.120001000000002,2150000,-0.008244014587445543,0.01823581959206344,70.58843137254938,0.14999899999999755
1950-05-05,18.219998999999998,18.219998999999998,18.219998999999998,18.219998999999998,18.219998999999998,1800000,0.005503481144598767,0.020830252600793603,90.1958823529408,0.09999799999999581
1950-05-08,18.27,18.27,18.27,18.27,18.27,1680000,0.0027405334428466286,0.024180456376999115,100.0,0.05000100000000174
1950-05-09,18.27,18.27,18.27,18.27,18.27,1720000,0.0,0.024344157279375334,100.0,0.0
1950-05-10,18.290001,18.290001,18.290001,18.290001,18.290001,1880000,0.0010941466875430338,0.0236623874394091,100.0,0.0200010000000006
1950-05-11,18.290001,18.290001,18.290001,18.290001,18.290001,1750000,0.0,0.0209449743414169,100.0,0.0
1950-05-12,18.18,18.18,18.18,18.18,18.18,1790000,-0.006032428328125696,0.008965414172539099,79.24513349974798,0.11000100000000046
1950-05-15,18.26,18.26,18.26,18.26,18.26,1220000,0.0043907864174897605,0.004455040950756078,94.33944464255752,0.08000000000000185
1950-05-16,18.440001000000002,18.440001000000002,18.440001000000002,18.440001000000002,18.440001000000002,1730000,0.00980939719155878,0.012523999879616776,100.0,0.18000100000000074
1950-05-17,18.52,18.52,18.52,18.52,18.52,2020000,0.00432895685965185,0.022017938797510156,100.0,0.07999899999999727
1950-05-18,18.559998999999998,18.559998999999998,18.559998999999998,18.559998999999998,18.559998999999998,5240000,0.0021574442607092707,0.029319256635020413,100.0,0.03999899999999812
1950-05-19,18.68,18.68,18.68,18.68,18.68,2110000,0.006444759321953902,0.04054814075661892,100.0,0.12000100000000202
1950-05-22,18.6,18.6,18.6,18.6,18.6,1620000,-0.00429185208154092,0.03979227598070764,85.71426020403632,0.0799999999999983
1950-05-23,18.709999,18.709999,18.709999,18.709999,18.709999,1460000,0.0058965061194869006,0.04419731163543225,100.0,0.1099989999999984
1950-05-24,18.690001000000002,18.690001000000002,18.690001000000002,18.690001000000002,18.690001000000002,1850000,-0.0010694118666243996,0.042722702643755994,96.2267853335577,0.019997999999997518
1950-05-25,18.690001000000002,18.690001000000002,18.690001000000002,18.690001000000002,18.690001000000002,1480000,0.0,0.03853559920149918,96.2267853335577,0.0
1950-05-26,18.67,18.67,18.67,18.67,18.67,1330000,-0.0010707174183867084,0.031090254217451013,92.45300462831098,0.0200010000000006
1950-05-29,18.719998999999998,18.719998999999998,18.719998999999998,18.719998999999998,18.719998999999998,1110000,0.002674460077009634,0.02657306678557511,100.0,0.04999899999999613
1950-05-31,18.780001000000002,18.780001000000002,18.780001000000002,18.780001000000002,18.780001000000002,1530000,0.0032001093976108353,0.02495245198509405,100.0,0.06000200000000433
1950-06-01,18.77,18.77,18.77,18.77,18.77,1580000,-0.0005326764298343969,0.020373663202112174,98.33316944471717,0.010001000000002591
1950-06-02,18.790001,18.790001,18.790001,18.790001,18.790001,1450000,0.001065016046752863,0.01598513878368743,100.0,0.0200010000000006
1950-06-05,18.6,18.6,18.6,18.6,18.6,1630000,-0.010163285926014617,-0.003219721738043274,45.71400000000003,0.19000099999999875
1950-06-06,18.879998999999998,18.879998999999998,18.879998999999998,18.879998999999998,18.879998999999998,2250000,0.014941527032095874,0.00147807664548541,100.0,0.27999899999999656
1950-06-07,18.93,18.93,18.93,18.93,18.93,1750000,0.0026448574699800293,0.006370812791476027,100.0,0.05000100000000174
1950-06-08,19.139999,19.139999,19.139999,19.139999,19.139999,1780000,0.011032368556971454,0.022721887189441153,100.0,0.20999899999999982
1950-06-09,19.26,19.26,19.26,19.26,19.26,2130000,0.006250072591776712,0.040145245471999796,100.0,0.12000100000000202
1950-06-12,19.4,19.4,19.4,19.4,19.4,1790000,0.007242659699302693,0.05915865387228819,100.0,0.13999999999999702
1950-06-13,19.25,19.25,19.25,19.25,19.25,1790000,-0.007762005335489189,0.0578028691356558,81.25000000000011,0.14999999999999858
1950-06-14,18.98,18.98,18.98,18.98,18.98,1650000,-0.01412526755201145,0.03344766426046272,47.50000000000004,0.2699999999999996
1950-06-15,18.93,18.93,18.93,18.93,18.93,1530000,-0.002637827960550405,0.009405965049652937,41.249999999999936,0.05000000000000071
1950-06-16,18.969998999999998,18.969998999999998,18.969998999999998,18.969998999999998,18.969998999999998,1180000,0.0021107660108770575,-0.007197822739789861,46.24987499999972,0.03999899999999812
1950-06-19,18.92,18.92,18.92,18.92,18.92,1290000,-0.0026391676083761637,-0.024479352931676163,40.00000000000018,0.04999899999999613
1950-06-20,18.83,18.83,18.83,18.83,18.83,1470000,-0.004768220954671397,-0.04453095932756759,28.749999999999712,0.09000000000000341
1950-06-21,19.0,19.0,19.0,19.0,19.0,1750000,0.008987636497379587,-0.04718094800423692,50.0,0.1700000000000017
1950-06-22,19.16,19.16,19.16,19.16,19.16,1830000,0.008385793376273964,-0.03814001690387078,70.00000000000009,0.16000000000000014
1950-06-23,19.139999,19.139999,19.139999,19.139999,19.139999,1700000,-0.001044438764511694,-0.03402220563881922,54.385789473684405,0.0200010000000006
1950-06-26,18.110001,18.110001,18.110001,18.110001,18.110001,3950000,-0.055316006664770816,-0.10597393457456597,0.0,1.029997999999999
1950-06-27,17.91,17.91,17.91,17.91,17.91,4860000,-0.011105111040811612,-0.16956410047043818,0.0,0.20000100000000032
1950-06-28,18.110001,18.110001,18.110001,18.110001,18.110001,2600000,0.011105111040811555,-0.1963203865120265,13.422885906040303,0.20000100000000032
1950-06-29,17.440001000000002,17.440001000000002,17.440001000000002,17.440001000000002,17.440001000000002,3040000,-0.03769785129315042,-0.2584832593370938,0.0,0.6699999999999982
1950-06-30,17.690001000000002,17.690001000000002,17.690001000000002,17.690001000000002,17.690001000000002,2660000,0.014233088880523357,-0.27728792133188823,13.812162327161523,0.25
1950-07-03,17.639999,17.639999,17.639999,17.639999,17.639999,1550000,-0.002830570811503681,-0.28614055699235397,11.627797458021632,0.050002000000002766
1950-07-05,17.809998999999998,17.809998999999998,17.809998999999998,17.809998999999998,17.809998999999998,1400000,0.009591047264035932,-0.2715731604952036,21.511524134606812,0.16999999999999815
1950-07-06,17.91,17.91,17.91,17.91,17.91,1570000,0.0055991749192830925,-0.24567222644958972,27.325539142755225,0.10000100000000245
1950-07-07,17.67,17.67,17.67,17.67,17.67,1870000,-0.01349092974101529,-0.23673520994385397,13.372042658164318,0.23999999999999844
1950-07-10,17.59,17.59,17.59,17.59,17.59,1960000,-0.004537727582138382,-0.22828875937976498,8.720877163300544,0.08000000000000185
1950-07-11,17.32,17.32,17.32,17.32,17.32,3250000,-0.015468655615177693,-0.23383800662914375,0.0,0.2699999999999996
1950-07-12,16.870001000000002,16.870001000000002,16.870001000000002,16.870001000000002,16.870001000000002,3200000,-0.026324947299591023,-0.26173498266695444,0.0,0.44999899999999826
1950-07-13,16.690001000000002,16.690001000000002,16.690001000000002,16.690001000000002,16.690001000000002,2660000,-0.010727158244838615,-0.2848178392040902,0.0,0.17999999999999972
1950-07-14,16.870001000000002,16.870001000000002,16.870001000000002,16.870001000000002,16.870001000000002,1900000,0.010727158244838641,-0.2775998152985155,12.676056338028166,0.17999999999999972
1950-07-17,16.68,16.68,16.68,16.68,16.68,1520000,-0.011326558904097324,-0.27549301796119174,0.0,0.1900010000000023
1950-07-18,17.059998999999998,17.059998999999998,17.059998999999998,17.059998999999998,17.059998999999998,1820000,0.0225260865162833,-0.23582178518726657,26.573338060602598,0.379998999999998
1950-07-19,17.360001,17.360001,17.360001,17.360001,17.360001,2430000,0.01743228338900501,-0.1764030931553438,55.2846341463415,0.30000200000000277
1950-07-20,17.610001,17.610001,17.610001,17.610001,17.610001,3160000,0.01429821245814112,-0.1083446195218189,75.60983739837401,0.25
1950-07-21,17.59,17.59,17.59,17.59,17.59,2810000,-0.001136420544563503,-0.05562637233224954,73.98373983739836,0.0200010000000006
1950-07-24,17.48,17.48,17.48,17.48,17.48,2300000,-0.006273188522077399,-0.021805059178962805,65.0406504065041,0.10999999999999943
1950-07-25,17.23,17.23,17.23,17.23,17.23,2770000,-0.01440531968755113,-0.012413938356448162,44.71544715447159,0.25
1950-07-26,17.27,17.27,17.27,17.27,17.27,2460000,0.002318841618748852,0.000285335839725287,59.595959595959464,0.03999999999999915
1950-07-27,17.5,17.5,17.5,17.5,17.5,2300000,0.013229988770881114,0.02855252008693665,88.1719482022062,0.23000000000000043
1950-07-28,17.690001000000002,17.690001000000002,17.690001000000002,17.690001000000002,17.690001000000002,2050000,0.010798683771336663,0.06399090778022426,100.0,0.1900010000000023
1950-07-31,17.84,17.84,17.84,17.84,17.84,1590000,0.008443562451058399,0.10041031141053153,100.0,0.14999899999999755
1950-08-01,18.02,18.02,18.02,18.02,18.02,1970000,0.01003912502832862,0.13839882639911424,100.00000000000001,0.17999999999999972
1950-08-02,17.950001,17.950001,17.950001,17.950001,17.950001,1980000,-0.003892081535599025,0.1581754810943273,94.7761940298508,0.06999899999999926
1950-08-03,17.99,17.99,17.99,17.99,17.99,1660000,0.0022258773178488182,0.1721963246868621,97.76119402985067,0.03999899999999812
1950-08-04,18.139999,18.139999,18.139999,18.139999,18.139999,1600000,0.00830334159775576,0.18941230857898386,100.0,0.1499990000000011
1950-08-07,18.41,18.41,18.41,18.41,18.41,1850000,0.014774605684789143,0.2167315252585976,100.0,0.2700010000000006
1950-08-08,18.459999,18.459999,18.459999,18.459999,18.459999,2180000,0.0027121796585372372,0.23426125620812852,100.0,0.04999899999999968
1950-08-09,18.610001,18.610001,18.610001,18.610001,18.610001,1760000,0.008092949485185581,0.2512414679662488,100.0,0.15000200000000063
1950-08-10,18.48,18.48,18.48,18.48,18.48,1870000,-0.007010058175171203,0.2469034596239669,90.57964450750397,0.13000100000000003
1950-08-11,18.280001000000002,18.280001000000002,18.280001000000002,18.280001000000002,18.280001000000002,1680000,-0.01088144548294038,0.22236495981635873,76.08697385001908,0.19999899999999826
1950-08-14,18.290001,18.290001,18.290001,18.290001,18.290001,1280000,0.0005468963468606707,0.19918884836829895,76.11942080640237,0.00999999999999801
1950-08-15,18.32,18.32,18.32,18.32,18.32,1330000,0.0016388421685258,0.17892173892860283,73.8738073208943,0.02999900000000011
1950-08-16,18.34,18.34,18.34,18.34,18.34,1770000,0.001091107582334557,0.16043077785033044,70.65206521739118,0.019999999999999574
1950-08-17,18.540001,18.540001,18.540001,18.540001,18.540001,2170000,0.010846147246821368,0.15652250306218826,90.90910271545098,0.20000100000000032
1950-08-18,18.68,18.68,18.68,18.68,18.68,1780000,0.007522818725556412,0.15853541897770224,100.0,0.13999899999999954
1950-08-21,18.700001,18.700001,18.700001,18.700001,18.700001,1840000,0.0010701445357787541,0.15586344106879776,100.0,0.0200010000000006
1950-08-22,18.68,18.68,18.68,18.68,18.68,1550000,-0.0010701445357787773,0.14692372523446123,97.18296171413836,0.0200010000000006
1950-08-23,18.82,18.82,18.82,18.82,18.82,1580000,0.00746670135653707,0.145169475325027,100.0,0.14000000000000057
1950-08-24,18.790001,18.790001,18.790001,18.790001,18.790001,1620000,-0.0015952675120632415,0.13616743451071478,94.44461934188763,0.02999900000000011
1950-08-25,18.540001,18.540001,18.540001,18.540001,18.540001,1610000,-0.013394252570030027,0.1063919526744147,48.148237311550375,0.25
1950-08-28,18.530001000000002,18.530001000000002,18.530001000000002,18.530001000000002,18.530001000000002,1300000,-0.000539519811332377,0.08002809651430945,46.296382030337256,0.00999999999999801
1950-08-29,18.540001,18.540001,18.540001,18.540001,18.540001,1890000,0.0005395198113324036,0.05825580656529561,48.148237311550375,0.00999999999999801
1950-08-30,18.43,18.43,18.43,18.43,18.43,1490000,-0.0059508423934082795,0.03173406768805151,27.777644032673777,0.11000100000000046
1950-08-31,18.42,18.42,18.42,18.42,18.42,1140000,-0.0005427408545709679,0.009853010709964222,24.528159487093657,0.00999999999999801
1950-09-01,18.549999,18.549999,18.549999,18.549999,18.549999,1290000,0.0070327043179260655,0.001982385580810958,45.99979999999988,0.12999899999999798
1950-09-05,18.68,18.68,18.68,18.68,18.68,1250000,0.006983697655609631,0.004239939456448016,70.83333333333324,0.13000100000000003
1950-09-06,18.540001,18.540001,18.540001,18.540001,18.540001,1300000,-0.0075228187255563204,-0.005822283288536623,30.000249999999724,0.13999899999999954
1950-09-07,18.59,18.59,18.59,18.59,18.59,1340000,0.002693187658212429,-0.010602964690350214,42.49999999999969,0.04999899999999968
1950-09-08,18.75,18.75,18.75,18.75,18.75,1960000,0.008569950683067257,-0.0035973591902856428,82.49999999999987,0.16000000000000014
1950-09-11,18.610001,18.610001,18.610001,18.610001,18.610001,1860000,-0.007494628027710543,-0.01003870422918271,47.50024999999986,0.13999899999999954
1950-09-12,18.870001000000002,18.870001000000002,18.870001000000002,18.870001000000002,18.870001000000002,1680000,0.013874287985918807,0.0029729344471942087,100.0,0.26000000000000156
1950-09-13,19.09,19.09,19.09,19.09,19.09,2600000,0.011591225363028113,0.026410985692265687,100.0,0.21999899999999784
1950-09-14,19.18,19.18,19.18,19.18,19.18,2350000,0.004703431717635878,0.04708976790358724,100.0,0.08999999999999986
1950-09-15,19.290001,19.290001,19.290001,19.290001,19.290001,2410000,0.005718809302676078,0.0665453804715351,100.0,0.11000100000000046
1950-09-18,19.370001000000002,19.370001000000002,19.370001000000002,19.370001000000002,19.370001000000002,2040000,0.004138650287161265,0.082287945745148,100.0,0.08000000000000185
1950-09-19,19.309998999999998,19.309998999999998,19.309998999999998,19.309998999999998,19.309998999999998,1590000,-0.003102484391346847,0.08476481970044761,93.6840066484136,0.06000200000000433
1950-09-20,19.209999,19.209999,19.209999,19.209999,19.209999,2100000,-0.005192119929539421,0.07484039962059921,83.15770193926089,0.09999999999999787
1950-09-21,19.370001000000002,19.370001000000002,19.370001000000002,19.370001000000002,19.370001000000002,1650000,0.008294604320886143,0.07506965897678819,100.0,0.1600020000000022
1950-09-22,19.440001000000002,19.440001000000002,19.440001000000002,19.440001000000002,19.440001000000002,2510000,0.0036073214274917054,0.07590402322092968,100.0,0.07000000000000028
1950-09-25,19.42,19.42,19.42,19.42,19.42,2020000,-0.0010293876094420447,0.07059033511418905,97.7776666666666,0.0200010000000006
1950-09-26,19.139999,19.139999,19.139999,19.139999,19.139999,2280000,-0.014523129084976147,0.04236393723082563,64.70568858154262,0.28000100000000216
1950-09-27,19.41,19.41,19.41,19.41,19.41,2360000,0.014008063402715949,0.03832083108138873,96.38542168674674,0.2700010000000006
1950-09-28,19.42,19.42,19.42,19.42,19.42,2200000,0.0005150656822600647,0.032748660081192704,97.59024096385535,0.010000000000001563
1950-09-29,19.450001,19.450001,19.450001,19.450001,19.450001,1800000,0.0015436586151567975,0.027674751870653852,100.0,0.030000999999998612
1950-10-02,19.690001000000002,19.690001000000002,19.690001000000002,19.690001000000002,19.690001000000002,2200000,0.012263821959898929,0.03815939062994217,100.0,0.240000000000002
1950-10-03,19.66,19.66,19.66,19.66,19.66,2480000,-0.001524828719214073,0.0398520834130191,94.54529256257213,0.030001000000002165
1950-10-04,20.0,20.0,20.0,20.0,20.0,2920000,0.017146158834970584,0.061810062223900175,100.0,0.33999999999999986
1950-10-05,19.889999,19.889999,19.889999,19.889999,19.889999,2490000,-0.005515230964632269,0.06497882353135692,87.20920091953377,0.11000100000000046
1950-10-06,20.120001000000002,20.120001000000002,20.120001000000002,20.120001000000002,20.120001000000002,2360000,0.011497352343967973,0.079134078479972,100.0,0.23000200000000248
1950-10-09,20.0,20.0,20.0,20.0,20.0,2330000,-0.0059821213793356,0.07536594988127066,87.75502498974474,0.12000100000000202
1950-10-10,19.780001000000002,19.780001000000002,19.780001000000002,19.780001000000002,19.780001000000002,1870000,-0.011060896803308793,0.051814546092881775,65.30619325266693,0.21999899999999784
1950-10-11,19.860001,19.860001,19.860001,19.860001,19.860001,2200000,0.004036332218810442,0.03654422973295629,73.46944189909807,0.0799999999999983
1950-10-13,19.85,19.85,19.85,19.85,19.85,2030000,-0.0005037018362930273,0.021097145491791147,72.44893377768618,0.010000999999999038
